KEYTERMS,WEIGHT
partnership,2.0
partner,1.995
payne,1.991
contract,1.988
appellee,1.987
agent,1.985
elliott,1.984
member,1.983
ratification,1.983
appellant,1.981
interest,1.981
principal,1.981
blair,1.981
dissolution,1.981
property,1.98
bound,1.979
assignment,1.979
imply,1.979
admission,1.979
party,1.979
retire,1.979
ratify,1.979
plaintiff,1.978
