KEYTERMS,WEIGHT
poetry,2.0
lover,1.989
yehuda,1.987
poem,1.985
lyric,1.984
verse,1.984
spiritual,1.982
imagery,1.981
religious,1.981
woman,1.98
memory,1.98
guilt,1.98
metaphysical,1.98
angel,1.979
become,1.979
word,1.979
love,1.979
emotional,1.979
donne,1.979
human,1.979
spokesman,1.979
prayer,1.979
religion,1.979
bles,1.979
