KEYTERMS,WEIGHT
glory,2.0
canzoniere,1.996
laura,1.992
poem,1.988
stanza,1.982
petrarca,1.981
confessional,1.98
gloriam,1.98
augustine,1.979
earthly,1.979
saint,1.979
conflict,1.978
secretum,1.978
vol,1.978
sarebbe,1.978
ancora,1.977
gloria,1.977
altri,1.977
lipari,1.977
letter,1.977
virtutem,1.977
firenze,1.977
carducci,1.977
molti,1.977
