KEYTERMS,WEIGHT
eliot,2.0
prufrock,1.994
charlotte,1.981
laforgue,1.98
puritan,1.979
wednesday,1.979
baptist,1.978
brook,1.977
alfred,1.976
overwhelm,1.976
poetry,1.976
preacher,1.976
retreat,1.976
harvard,1.976
follow,1.976
repent,1.976
howarth,1.976
conscience,1.976
mother,1.976
england,1.976
american,1.975
sacrifice,1.975
culture,1.975
poem,1.975
