KEYTERMS,WEIGHT
phinea,2.0
trollope,1.988
desire,1.982
redux,1.981
violet,1.98
devotion,1.98
laura,1.979
chiltern,1.979
effingham,1.978
consolation,1.977
madame,1.977
novel,1.977
byron,1.977
woman,1.976
devotee,1.976
want,1.976
marie,1.976
faith,1.976
sexual,1.976
standish,1.976
world,1.976
chance,1.976
heart,1.975
love,1.975
