KEYTERMS,WEIGHT
cavalcanti,2.0
dante,1.992
guido,1.991
ideal,1.988
wrath,1.988
orlandi,1.987
saith,1.985
intelligence,1.984
entreat,1.983
guerdon,1.983
accidente,1.983
malignity,1.982
quality,1.982
intellect,1.982
malign,1.982
rational,1.982
lover,1.981
perfection,1.981
scornful,1.981
wherefore,1.981
shadow,1.981
manifest,1.981
puissance,1.981
unattainable,1.98
fruition,1.98
