KEYTERMS,WEIGHT
zelizer,2.0
intimacy,1.953
moore,1.953
golde,1.95
hostile,1.95
money,1.949
market,1.948
transaction,1.948
relationship,1.948
intimate,1.947
court,1.947
legal,1.947
genetic,1.946
exchange,1.945
nothing,1.945
pricelessness,1.945
boundary,1.945
approach,1.944
world,1.944
property,1.944
claim,1.943
life,1.943
connected,1.943
commodification,1.943
commensurability,1.943
