KEYTERMS,WEIGHT
ellie,2.0
rachel,2.0
coole,1.992
somebody,1.986
desolate,1.985
charles,1.985
sweetheart,1.984
night,1.984
wouldn,1.983
sweater,1.983
madly,1.983
member,1.983
farmhouse,1.982
scream,1.982
smashing,1.982
star,1.982
magic,1.982
sunday,1.982
homework,1.981
bedroom,1.981
stray,1.981
letter,1.981
planet,1.981
battle,1.981
deliberation,1.981
