KEYTERMS,WEIGHT
nightingale,2.0
marriage,1.995
passional,1.989
florence,1.987
write,1.986
ideal,1.985
woman,1.985
biographer,1.984
satisfaction,1.983
marry,1.983
love,1.982
happiness,1.982
heaven,1.982
sacrament,1.982
heart,1.981
admirer,1.981
letter,1.981
nature,1.981
friend,1.98
cousin,1.98
perfect,1.98
volunteer,1.98
stranger,1.98
