KEYTERMS,WEIGHT
peacock,2.0
genius,1.988
reign,1.986
stream,1.984
empyreal,1.983
flower,1.983
compartment,1.983
araxes,1.983
priest,1.982
canto,1.982
victim,1.982
bracknell,1.982
glide,1.982
lover,1.982
heaven,1.981
altar,1.981
restorer,1.981
dream,1.981
shade,1.981
destine,1.981
glitter,1.981
shrine,1.98
earth,1.98
radiance,1.98
lonely,1.98
