KEYTERMS,WEIGHT
guillen,2.0
reality,1.986
poetry,1.985
jorge,1.983
creation,1.981
extremum,1.98
vision,1.98
poesia,1.98
lover,1.979
religious,1.979
world,1.978
poem,1.978
light,1.978
cuerpo,1.978
atmosphere,1.978
sacr,1.977
sacramental,1.977
energia,1.977
flesh,1.977
reader,1.977
energy,1.977
sacrament,1.977
revelation,1.977
ordinary,1.977
aurora,1.976
