KEYTERMS,WEIGHT
opinion,2.0
moral,1.994
intuition,1.985
inconsistency,1.984
wrong,1.982
conditional,1.981
judgment,1.98
reasoning,1.98
sentence,1.98
belief,1.98
function,1.979
accept,1.978
certain,1.978
conjunctive,1.978
logical,1.978
morally,1.978
thinking,1.978
explanation,1.977
cognitivist,1.977
state,1.977
disjunctive,1.977
optation,1.977
inconsistent,1.977
