KEYTERMS,WEIGHT
puritan,2.0
preacher,1.995
themselve,1.994
marriage,1.994
husband,1.992
woman,1.989
matrimony,1.987
scripture,1.986
whately,1.986
godly,1.984
gouge,1.982
married,1.982
heart,1.981
sermon,1.981
godliness,1.981
bulling,1.981
domesticall,1.98
coverdale,1.98
doctrine,1.98
though,1.98
injunction,1.979
vertue,1.979
oeconomie,1.979
prayer,1.979
obedience,1.979
