KEYTERMS,WEIGHT
reviewer,2.0
manuscript,2.0
author,1.99
comment,1.986
usable,1.985
scientist,1.985
editorial,1.984
harsh,1.984
review,1.983
technical,1.983
serve,1.983
improve,1.982
mark,1.982
vital,1.981
suggestion,1.981
plan,1.981
write,1.981
change,1.981
writer,1.981
editor,1.981
