KEYTERMS,WEIGHT
child,2.0
program,2.0
parent,2.0
expectant,1.99
health,1.986
provo,1.986
hinton,1.985
partner,1.984
parenting,1.982
newton,1.982
reading,1.981
project,1.98
mother,1.98
hospital,1.98
aloud,1.98
skill,1.98
department,1.98
services,1.979
story,1.979
father,1.979
healthy,1.979
literacy,1.979
learning,1.979
library,1.979
packet,1.979
