KEYTERMS,WEIGHT
sexuality,2.0
union,2.0
couple,1.998
mcdonagh,1.997
marriage,1.996
uncle,1.995
sexual,1.994
child,1.994
language,1.994
procreative,1.993
loving,1.992
friend,1.992
spoke,1.991
communion,1.991
secret,1.989
fidelity,1.987
gayness,1.986
homosexuality,1.986
unitive,1.986
mystery,1.986
partner,1.986
relationship,1.985
twomey,1.985
woman,1.985
powerfully,1.985
