KEYTERMS,WEIGHT
caste,2.0
rapist,2.0
wrong,1.998
cinema,1.994
woman,1.992
murder,1.991
actually,1.985
question,1.984
power,1.983
change,1.983
system,1.982
world,1.982
place,1.982
