KEYTERMS,WEIGHT
alcoholic,2.0
shelter,2.0
husband,1.996
batter,1.996
abuse,1.991
abusive,1.989
rainbow,1.988
emotional,1.986
anger,1.984
change,1.984
guilt,1.983
feeling,1.983
drinking,1.982
counseling,1.982
situation,1.982
themselve,1.981
courag,1.981
marriage,1.981
friend,1.981
provide,1.981
breaking,1.98
responsibility,1.98
staff,1.98
endure,1.98
overtone,1.98
