KEYTERMS,WEIGHT
caregiv,2.0
mother,1.994
daughter,1.992
ruddick,1.991
aging,1.982
caring,1.982
attentive,1.982
child,1.982
caregiver,1.98
maternal,1.98
acceptability,1.98
elderly,1.979
feminist,1.979
demand,1.978
preservation,1.978
adult,1.978
woman,1.978
gerontologist,1.978
thinking,1.978
practice,1.977
