KEYTERMS,WEIGHT
poetry,2.0
hebrew,1.996
beloved,1.994
beauty,1.991
medieval,1.99
lover,1.987
verse,1.985
arabic,1.983
amnon,1.981
tamar,1.981
petitionary,1.98
stanza,1.98
sexual,1.98
descriptive,1.979
schirmann,1.979
theme,1.979
qasida,1.979
woman,1.979
gazelle,1.979
affair,1.979
image,1.978
homosexuality,1.978
biblical,1.978
cheek,1.978
speaker,1.978
