KEYTERMS,WEIGHT
frankfurt,2.0
love,1.994
final_end,1.988
wholeheartedness,1.958
caring,1.921
care,1.91
ambivalence,1.9
reason,1.888
question,1.884
desire,1.868
person,1.859
pursued,1.852
life,1.841
goal,1.838
sake,1.832
final,1.832
philosophical,1.827
emotion,1.825
unity,1.824
end,1.822
role,1.816
kind,1.815
volitional,1.814
necessity,1.809
thematic,1.806
