KEYTERMS,WEIGHT
woman,2.0
oob,1.997
feminism,1.978
feminist,1.975
radical,1.974
year,1.974
men,1.972
groupie,1.972
oppression,1.972
movement,1.972
love,1.972
paper,1.972
ago,1.972
joke,1.972
month,1.972
lesbianism,1.972
feel,1.972
joined,1.972
guilt,1.971
firestone,1.971
friend,1.971
liberation,1.971
time,1.971
idea,1.971
ten,1.971
