KEYTERMS,WEIGHT
pushkin,2.0
bible,1.99
slavonic,1.988
garden,1.984
russian,1.981
translation,1.981
biblical,1.98
vernacular,1.979
song,1.979
speaker,1.978
french,1.978
hebrew,1.978
quatrain,1.977
poem,1.977
version,1.977
sacr,1.977
church,1.977
vocabulary,1.976
seal,1.976
word,1.976
image,1.976
verse,1.976
maistre,1.976
imitation,1.976
