KEYTERMS,WEIGHT
gospel,2.0
jesus,1.996
johannine,1.991
love,1.989
fourth,1.987
synoptic,1.985
epistle,1.984
christ,1.983
evangelist,1.982
world,1.982
time,1.982
synoptics,1.981
christian,1.981
testament,1.98
brethren,1.98
matthew,1.98
word,1.98
friend,1.98
father,1.98
nowhere,1.979
commandment,1.978
ethical,1.978
brother,1.978
