KEYTERMS,WEIGHT
child,2.0
diary,2.0
mother,1.998
infant,1.995
longfellow,1.991
elizabeth,1.991
norton,1.99
death,1.99
woman,1.989
maternal,1.987
century,1.987
sedgwick,1.987
family,1.986
daughter,1.985
motherhood,1.985
fanny,1.984
eighteenth,1.984
parkman,1.983
childrear,1.983
mortality,1.983
massachusetts,1.983
