KEYTERMS,WEIGHT
kindness,2.0
servant,1.99
power,1.987
overseer,1.987
estate,1.985
negro,1.985
captain,1.985
repent,1.985
cinna,1.984
neighbour,1.984
feeling,1.984
shall,1.983
slave,1.983
convict,1.983
wrell,1.983
augustus,1.982
principle,1.982
kindly,1.982
pride,1.982
marigold,1.982
proprietor,1.982
david,1.982
grant,1.982
gentleman,1.982
people,1.981
