KEYTERMS,WEIGHT
sparrow,2.0
bouquet,1.994
lump,1.99
realised,1.989
goat,1.989
lovely,1.988
nothing,1.988
love,1.986
flower,1.985
pretty,1.984
relief,1.982
truly,1.982
eye,1.981
night,1.981
mary,1.981
child,1.98
left,1.977
itself,1.977
little,1.976
