KEYTERMS,WEIGHT
marvell,2.0
montague,1.989
newe,1.989
thinke,1.988
antipode,1.987
musicae,1.987
encomium,1.986
earth,1.986
epigram,1.986
harmony,1.985
dryden,1.985
definition,1.984
new,1.984
feast,1.983
music,1.983
paradise,1.983
love,1.983
globe,1.983
impossible,1.982
passion,1.982
manchester,1.982
renaissance,1.981
seventeenth,1.981
drama,1.981
queen,1.981
