KEYTERMS,WEIGHT
board,2.0
grierson,1.995
mclean,1.994
employee,1.992
ottawa,1.989
informant,1.989
mcclellan,1.989
commissioner,1.988
canadian,1.987
page,1.987
mcclung,1.987
communist,1.987
security,1.987
censor,1.987
neighbour,1.987
irwin,1.986
macneil,1.985
police,1.984
clique,1.984
suspect,1.983
organisation,1.983
rumour,1.982
toronto,1.982
