KEYTERMS,WEIGHT
zhang,2.0
film,1.874
screenplay,1.845
comedy,1.845
zhiyuan,1.829
shanghai,1.823
mimi,1.821
hong,1.818
kong,1.817
screwball,1.808
hollywood,1.804
ailing,1.798
wife,1.798
comic,1.793
love,1.791
cinema,1.789
movie,1.787
husband,1.786
screenwriter,1.783
woman,1.782
cinematic,1.781
shusen,1.778
writer,1.775
genre,1.775
cultural,1.773
