KEYTERMS,WEIGHT
perrault,2.0
painting,1.998
corinthian,1.994
cupid,1.992
rosenblum,1.99
frontispiece,1.988
gauti,1.987
gens,1.987
juniu,1.986
chauveau,1.985
peinture,1.985
legend,1.984
charles,1.983
print,1.983
edition,1.983
version,1.982
engraving,1.982
drawing,1.981
invention,1.981
paris,1.981
origin,1.981
shadow,1.981
story,1.981
eighteenth,1.98
pliny,1.98
