KEYTERMS,WEIGHT
tourni,2.0
prelati,2.0
nomad,1.99
machine,1.987
blanchet,1.986
nomadic,1.984
space,1.983
striate,1.982
apparatus,1.981
nomadology,1.98
capture,1.98
ambulant,1.98
become,1.979
alchemical,1.979
smooth,1.979
henchman,1.979
assemblage,1.979
crime,1.978
feudal,1.978
plateau,1.978
interiority,1.978
sanctity,1.978
vendee,1.977
perhap,1.977
voice,1.977
