KEYTERMS,WEIGHT
sappho,2.0
welcker,1.992
ideal,1.98
greek,1.979
love,1.978
opponent,1.978
liebe,1.975
die,1.975
phaon,1.974
bernhardy,1.974
unnatural,1.973
friendship,1.973
apologist,1.973
leidenschaft,1.973
sensual,1.973
lesbian,1.973
remark,1.973
female,1.972
beauty,1.972
nicht,1.972
und,1.972
intercourse,1.972
plato,1.972
den,1.972
argument,1.972
