KEYTERMS,WEIGHT
lulu,2.0
marcel,1.977
erdgeist,1.976
wedekind,1.976
erdrich,1.975
nector,1.974
schön,1.974
lamartine,1.974
proust,1.973
love,1.973
mother,1.972
moses,1.972
pillager,1.972
june,1.972
swann,1.972
büchse,1.972
medicine,1.972
recherche,1.971
schwarz,1.971
narrator,1.971
remembrance,1.971
represents,1.971
albertine,1.971
pie,1.971
demarcation,1.971
