KEYTERMS,WEIGHT
yousef,2.0
jewel,1.987
film,1.987
israeli,1.985
marriage,1.984
muhammad,1.983
palestinian,1.983
galilee,1.983
cinema,1.981
communist,1.981
arab,1.98
reality,1.98
wedding,1.98
modernity,1.979
dress,1.979
dream,1.979
jewish,1.979
father,1.978
canticle,1.978
intifada,1.978
married,1.978
couple,1.978
imagination,1.978
child,1.978
