KEYTERMS,WEIGHT
wolstenholme,2.0
woman,1.993
elizabeth,1.988
marriage,1.985
married,1.984
movement,1.983
suffrage,1.982
coverture,1.981
vigilance,1.981
suffragist,1.98
congleton,1.979
bright,1.979
pankhurst,1.979
radical,1.979
sexual,1.979
right,1.979
butler,1.978
citizenship,1.978
emancipation,1.978
union,1.978
colleague,1.978
association,1.978
property,1.978
committee,1.978
ursula,1.977
