KEYTERMS,WEIGHT
translation,2.0
soueif,1.998
arabic,1.995
foreignizing,1.986
ahdaf,1.986
translational,1.986
novel,1.984
egyptian,1.983
egypt,1.983
spivak,1.982
english,1.982
woman,1.981
discourse,1.981
sharif,1.981
trans,1.981
colonial,1.98
cultural,1.98
untranslatable,1.98
transculturation,1.98
forgery,1.98
literature,1.98
agency,1.98
cromer,1.98
boyle,1.98
harem,1.979
