KEYTERMS,WEIGHT
woman,2.0
suffrage,1.986
woodhull,1.983
feminism,1.98
marriage,1.98
domestic,1.979
fourier,1.979
female,1.979
socialism,1.979
adultery,1.978
feminist,1.978
womanhood,1.978
individualism,1.978
right,1.978
movement,1.978
fourierism,1.978
sexual,1.977
family,1.977
adulterous,1.977
individual,1.977
adulteress,1.977
public,1.977
sphere,1.977
political,1.977
america,1.977
