KEYTERMS,WEIGHT
indian,2.0
assimilation,1.99
fellow,1.989
white,1.985
goodale,1.985
dakota,1.984
native,1.984
relationship,1.983
service,1.983
marriage,1.983
campbell,1.983
employee,1.983
couple,1.982
school,1.982
eastman,1.982
policymaker,1.981
reservation,1.98
boarding,1.98
interracial,1.98
dickson,1.98
frontier,1.979
elaine,1.979
