KEYTERMS,WEIGHT
battlefield,2.0
unification,1.995
servant,1.99
dispersion,1.989
witness,1.989
ecstasy,1.988
sufi,1.988
whoev,1.988
abide,1.987
ansari,1.986
pass,1.986
temperament,1.985
heart,1.985
being,1.984
passing,1.984
attribute,1.984
intimacy,1.983
ninety,1.983
existent,1.982
moment,1.982
blameworthy,1.982
create,1.982
word,1.982
truth,1.981
