KEYTERMS,WEIGHT
woman,2.0
feminist,1.992
black,1.991
combahee,1.987
white,1.985
movement,1.984
feminism,1.983
bread,1.981
socialist,1.98
panther,1.98
liberation,1.98
lesbian,1.979
oppression,1.978
radical,1.978
racism,1.978
collective,1.978
racial,1.977
boston,1.977
organization,1.977
politics,1.977
class,1.977
river,1.977
echols,1.976
civil,1.976
community,1.976
