KEYTERMS,WEIGHT
dessa,2.0
sethe,1.999
slave,1.987
jacob,1.986
brent,1.985
literacy,1.982
morrison,1.982
slavery,1.982
community,1.98
schoolteacher,1.98
narrator,1.98
williams,1.979
woman,1.979
antebellum,1.979
nehemiah,1.978
incident,1.977
beloved,1.977
narrative,1.977
esteem,1.977
white,1.977
romantic,1.977
sugg,1.977
daughter,1.976
story,1.976
