KEYTERMS,WEIGHT
manga,2.0
beautiful,1.992
lesbian,1.991
hagio,1.987
reader,1.985
narrative,1.985
gender,1.983
takarazuka,1.983
japanese,1.982
female,1.982
desire,1.981
gilbert,1.98
character,1.98
allan,1.98
thomas,1.979
sexual,1.979
trouser,1.979
woman,1.979
japan,1.979
penis,1.979
sexuality,1.978
magazine,1.978
oscar,1.978
serge,1.978
world,1.977
