KEYTERMS,WEIGHT
desire,2.0
vampire,1.996
postmodern,1.996
christabel,1.991
parrot,1.986
romance,1.985
roland,1.985
fiction,1.984
villanelle,1.984
flaubert,1.983
lacan,1.983
possession,1.982
braithwaite,1.982
story,1.982
lamotte,1.982
text,1.981
cannot,1.981
victorian,1.981
henri,1.98
woman,1.98
enlightenment,1.98
novel,1.98
itself,1.98
