KEYTERMS,WEIGHT
stefansson,2.0
lsson,1.988
dozier,1.983
norcini,1.982
expedition,1.981
arctic,1.981
anthropologist,1.98
ethnographer,1.98
eskimo,1.979
soviet,1.978
vilhjalmur,1.977
iceland,1.977
pueblo,1.977
jenness,1.977
clara,1.977
ethnographic,1.977
phase,1.976
became,1.976
native,1.976
santa,1.976
visited,1.976
marilyn,1.976
greenwich,1.976
hanover,1.976
people,1.976
