KEYTERMS,WEIGHT
mountain,2.0
sojourn,2.0
hang,1.999
season,1.998
glacial,1.998
salmon,1.998
america,1.996
horizon,1.995
promise,1.994
hill,1.994
sense,1.986
place,1.984
