KEYTERMS,WEIGHT
female,2.0
fecund,1.987
pairing,1.986
competitor,1.985
unpaired,1.982
competitive,1.982
mating,1.982
kokko,1.982
fecundity,1.982
guarding,1.982
paired,1.981
quality,1.981
johnstone,1.98
online,1.98
choice,1.98
probability,1.979
encounter,1.979
fitness,1.979
selectivity,1.979
mortality,1.978
model,1.978
assortative,1.978
investment,1.978
pattern,1.978
operational,1.978
