KEYTERMS,WEIGHT
plato,2.0
phaedru,1.994
beloved,1.99
lover,1.988
love,1.987
vlasto,1.987
beauty,1.986
sake,1.983
quality,1.981
form,1.981
ground,1.981
lovable,1.98
person,1.98
nussbaum,1.98
soul,1.98
worthy,1.979
image,1.979
resemble,1.978
reality,1.978
virtue,1.978
ferrari,1.978
interest,1.978
