KEYTERMS,WEIGHT
courtly,2.0
courtoi,1.986
amour,1.985
andrea,1.981
troubadour,1.978
paris,1.978
eleanor,1.978
twelfth,1.977
frappi,1.977
aquitaine,1.977
definition,1.977
medieval,1.977
capellanu,1.977
feudalism,1.976
lancelot,1.976
champagne,1.976
lyric,1.976
adulterou,1.976
gaston,1.976
boase,1.976
poetry,1.976
century,1.976
scholar,1.976
robertson,1.976
