KEYTERMS,WEIGHT
birkin,2.0
ursula,1.987
fulfillment,1.987
gudrun,1.986
image,1.986
border,1.985
finality,1.985
imagery,1.983
woman,1.982
novel,1.981
paradox,1.98
process,1.979
flood,1.978
water,1.978
equilibrium,1.978
death,1.978
themselve,1.978
moynahan,1.978
limitation,1.977
plant,1.977
limit,1.977
stage,1.977
relationship,1.977
singleness,1.977
define,1.977
