KEYTERMS,WEIGHT
love,2.0
mary,1.8745464
apsley,1.6468432
france,1.55083877
duchess,1.54449236
woman,1.5139011
calisto,1.48460093
friendship,1.44577056
letter,1.43568984
court,1.43246529
anne,1.40277928
queen,1.28190222
wife,1.2776613
duke,1.27015015
traub,1.26672632
lady,1.2649689
mistress,1.26301995
courtier,1.25580782
dearest,1.24795404
crowne,1.233547
bray,1.22584371
king,1.22582366
friend,1.2249804
england,1.21427403
andreadis,1.21334568
