KEYTERMS,WEIGHT
russia,2.0
russian,1.974
putin,1.959
georgia,1.954
president,1.952
soviet,1.951
medvedev,1.951
saakashvili,1.95
america,1.949
war,1.948
country,1.948
nation,1.946
state,1.945
tsar,1.945
nato,1.945
union,1.944
percent,1.944
administration,1.944
united,1.944
relation,1.944
obama,1.944
clinton,1.944
missile,1.944
ukraine,1.943
year,1.943
