KEYTERMS,WEIGHT
jonson,2.0
child,1.983
consolation,1.982
human,1.982
father,1.982
coverdale,1.981
christian,1.981
affection,1.979
sonne,1.979
augustine,1.979
poetrie,1.979
seneca,1.978
death,1.978
temporal,1.978
grief,1.978
earthly,1.978
idolatry,1.978
attitude,1.977
parenthesis,1.977
divine,1.977
theological,1.977
distinction,1.977
sense,1.977
emotional,1.977
loved,1.977
