KEYTERMS,WEIGHT
heaven,2.0
eternal,1.996
happiness,1.996
glory,1.993
beatific,1.991
themselve,1.99
shall,1.986
death,1.986
salvation,1.985
affection,1.984
thought,1.983
essential,1.983
accidental,1.982
vision,1.982
saving,1.981
everlasting,1.981
service,1.981
bless,1.981
sensual,1.981
union,1.981
lumen,1.981
enjoy,1.981
eternity,1.981
earthly,1.98
realise,1.98
