KEYTERMS,WEIGHT
bike,2.0
woman,2.0
pretty,2.0
bench,2.0
pitiful,1.996
shook,1.994
splintering,1.992
uneven,1.991
look,1.99
scream,1.99
guess,1.99
move,1.989
lean,1.989
smile,1.989
death,1.989
hand,1.989
cry,1.988
black,1.987
stir,1.987
listen,1.987
ruin,1.987
breathing,1.987
walk,1.986
hear,1.986
touching,1.986
