KEYTERMS,WEIGHT
woman,2.0
child,1.8380157
village,1.5557244
akamatsu,1.5312093
japan,1.4434717
marriage,1.42266467
married,1.3899719
tsuya,1.3439228
men,1.32708088
parent,1.30815533
men_woman,1.30648774
interview,1.2858289
didn,1.28012013
nomo,1.26695797
young,1.25400805
sexual,1.2515021
kagoshima,1.2490295
love,1.24685833
man,1.24372745
japanese,1.22857296
mother,1.22624242
interpretation,1.22052339
kurosu,1.20561492
custom,1.2024003
amakusa,1.19663325
