KEYTERMS,WEIGHT
lippard,2.0
artist,1.993
woman,1.992
exhibit,1.99
gallery,1.988
visual,1.988
convention,1.986
catlett,1.985
piece,1.985
work,1.982
elizabeth,1.981
black,1.981
medium,1.981
sister,1.981
mount,1.98
session,1.98
documentation,1.98
traditional,1.98
catalogue,1.979
angele,1.979
photograph,1.979
defense,1.979
political,1.978
entitle,1.978
