KEYTERMS,WEIGHT
woman,2.0
love,1.993
oppressive,1.986
lesbian,1.98
relationship,1.979
feel,1.978
sexual,1.975
feminist,1.974
involved,1.973
atkinson,1.973
power,1.973
lesbianism,1.973
mean,1.973
cynical,1.973
person,1.973
feeling,1.973
men,1.972
oppression,1.972
hurt,1.972
lover,1.972
fear,1.972
aren,1.972
isn,1.972
friendship,1.972
try,1.972
