KEYTERMS,WEIGHT
dixon,2.0
lummis,1.47711188
maynard,1.29758403
artist,1.17429803
mojave,1.16334322
sharlot,1.13801579
indian,1.103696376
ranch,1.103213176
tucson,1.09253706
illustrator,1.0885103
museum,1.087062165
collection,1.07977962
verde,1.07930658
indian_man,1.078567825
prescott,1.07758494
west,1.077548854
gone,1.074279815
woman,1.072186306
native,1.07176688
tonto,1.07139597
elwyn,1.07065585
mohave,1.06891675
art,1.0686219
edith,1.06844406
san,1.06840757
