KEYTERMS,WEIGHT
marriage,2.0
student,1.985
education,1.983
course,1.982
courtship,1.982
college,1.98
expert,1.98
educator,1.98
family,1.98
movement,1.978
youth,1.978
personal,1.978
themselve,1.978
functional,1.978
ofthe,1.978
mademoiselle,1.977
authority,1.977
living,1.976
offer,1.976
succesful,1.976
instructor,1.976
lecture,1.976
counseling,1.976
write,1.976
marital,1.976
