KEYTERMS,WEIGHT
westinghouse,2.0
canal,1.998
daley,1.996
winner,1.993
nuclear,1.992
prag,1.991
health,1.989
funding,1.989
embargo,1.987
prize,1.987
utility,1.986
electricity,1.986
percent,1.986
electrical,1.985
power,1.985
decline,1.984
service,1.984
decision,1.984
people,1.984
waste,1.984
university,1.984
september,1.984
budget,1.984
arise,1.984
cornell,1.984
