KEYTERMS,WEIGHT
jesus,2.0
passion,1.988
rambuss,1.984
christ,1.984
sexuality,1.983
ukrainian,1.983
homosexual,1.983
verse,1.982
youth,1.982
sexual,1.982
blood,1.982
flesh,1.981
rostov,1.981
homosexuality,1.981
desire,1.981
shackle,1.98
renaissance,1.98
erotic,1.98
devotion,1.979
devotional,1.979
sedgwick,1.979
devotio,1.979
crashaw,1.979
levin,1.978
cossack,1.978
