KEYTERMS,WEIGHT
child,2.0
book,1.996
teacher,1.99
grade,1.987
classroom,1.986
reader,1.985
byar,1.985
story,1.984
reading,1.984
community,1.984
grader,1.983
fifth,1.981
blume,1.981
mcwhirt,1.981
tycho,1.98
picture,1.98
response,1.98
future,1.98
sixth,1.98
literature,1.98
audience,1.98
talking,1.979
