KEYTERMS,WEIGHT
rousseau,2.0
nature,1.984
desire,1.983
consciousness,1.982
amour,1.979
sentiment,1.978
jouissance,1.978
condillac,1.977
toute,1.977
passion,1.977
natural,1.977
empiricist,1.977
object,1.976
imaginary,1.976
autre,1.976
julie,1.976
intention,1.976
saint,1.976
inquietude,1.976
objet,1.976
locke,1.976
jacque,1.976
coeur,1.976
sensation,1.976
